"STATION","NAME","DATE","TAVG","TMAX","TMIN","TSUN"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-08","74","84","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-09","76","86","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-10","78","87","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-11","76","84","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-12","76","80","72",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-13","75","85","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-14","73","80","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-15","70","76","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-16","71","77","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-17","75","85","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-18","74","82","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-19","72","80","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-20","73","80","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-21","74","79","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-22","72","78","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-23","70","74","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-24","70","81","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-25","74","87","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-26","76","82","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-27","76","86","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-28","77","84","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-29","71","78","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-30","71","78","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-08-31","77","85","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-01","78","86","74",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-02","81","92","74",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-03","80","88","72",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-04","77","85","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-05","77","85","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-06","79","86","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-07","74","82","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-08","71","78","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-09","69","75","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-10","69","78","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-11","74","85","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-12","72","79","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-13","66","70","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-14","62","72","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-15","63","71","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-16","64","67","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-17","64","73","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-18","67","78","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-19","63","67","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-20","65","75","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-21","71","77","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-22","69","73","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-23","60","69","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-24","64","72","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-25","63","64","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-26","67","79","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-27","70","84","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-28","69","78","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-29","69","78","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-09-30","68","70","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-01","64","67","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-02","63","68","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-03","62","68","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-04","66","72","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-05","55","61","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-06","58","70","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-07","68","74","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-08","69","75","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-09","64","69","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-10","60","64","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-11","56","59","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-12","55","65","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-13","57","66","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-14","68","75","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-15","71","76","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-16","69","71","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-17","65","72","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-18","65","72","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-19","56","58","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-20","50","61","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-21","59","67","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-22","56","58","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-23","53","54","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-24","55","63","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-25","57","68","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-26","60","65","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-27","57","64","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-28","59","70","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-29","63","74","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-30","54","61","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-10-31","51","55","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-01","48","49","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-02","45","50","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-03","48","61","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-04","57","67","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-05","58","65","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-06","52","54","49",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-07","50","54","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-08","43","48","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-09","50","57","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-10","49","59","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-11","54","64","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-12","60","66","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-13","46","49","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-14","40","44","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-15","38","43","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-16","38","45","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-17","45","55","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-18","38","46","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-19","28","37","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-20","40","48","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-21","34","38","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-22","34","44","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-23","46","55","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-24","57","64","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-25","57","62","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-26","44","52","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-27","37","39","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-28","35","41","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-29","31","46","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-11-30","48","53","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-01","54","62","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-02","41","47","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-03","45","48","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-04","42","47","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-05","40","50","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-06","48","52","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-07","41","44","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-08","31","37","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-09","40","48","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-10","40","42","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-11","35","40","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-12","36","41","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-13","38","47","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-14","41","47","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-15","41","48","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-16","41","50","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-17","49","55","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-18","42","44","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-19","38","40","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-20","33","34","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-21","35","38","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-22","40","48","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-23","48","50","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-24","49","57","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-25","52","57","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-26","45","51","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-27","44","54","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-28","47","54","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-29","43","46","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-30","34","36","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2014-12-31","30","34","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-01","33","40","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-02","39","45","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-03","36","47","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-04","47","55","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-05","43","51","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-06","22","23","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-07","22","25","10",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-08","14","22","8",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-09","26","34","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-10","22","24","18",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-11","26","38","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-12","36","40","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-13","32","37","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-14","24","33","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-15","31","35","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-16","34","45","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-17","23","32","18",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-18","36","47","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-19","40","45","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-20","39","41","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-21","32","38","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-22","35","41","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-23","33","39","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-24","35","40","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-25","39","45","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-26","28","32","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-27","25","27","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-28","24","33","17",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-29","25","37","17",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-30","35","38","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-01-31","21","27","14",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-01","27","36","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-02","32","35","15",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-03","20","26","14",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-04","31","39","22",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-05","33","39","15",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-06","19","27","13",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-07","30","37","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-08","37","42","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-09","28","29","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-10","30","40","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-11","30","35","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-12","31","40","18",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-13","19","23","9",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-14","24","35","16",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-15","21","27","5",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-16","11","23","5",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-17","20","27","16",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-18","23","31","15",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-19","22","27","9",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-20","11","21","3",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-21","21","33","11",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-22","34","43","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-23","29","38","9",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-24","13","28","7",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-25","28","37","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-26","28","32","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-27","25","32","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-02-28","23","31","15",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-01","26","33","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-02","33","39","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-03","29","36","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-04","37","41","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-05","33","41","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-06","20","25","13",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-07","26","37","16",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-08","39","48","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-09","42","54","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-10","42","50","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-11","49","62","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-12","47","50","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-13","37","41","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-14","43","49","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-15","45","46","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-16","41","50","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-17","47","60","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-18","35","41","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-19","35","44","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-20","35","40","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-21","35","48","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-22","41","45","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-23","32","41","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-24","34","43","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-25","37","46","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-26","45","54","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-27","45","47","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-28","39","42","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-29","34","46","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-30","42","58","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-03-31","44","48","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-01","42","53","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-02","46","57","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-03","50","59","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-04","51","56","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-05","50","65","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-06","49","60","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-07","51","57","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-08","45","49","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-09","40","44","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-10","44","58","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-11","56","61","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-12","51","61","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-13","51","62","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-14","56","66","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-15","60","72","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-16","57","60","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-17","56","69","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-18","62","73","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-19","56","62","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-20","51","58","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-21","58","67","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-22","55","63","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-23","48","54","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-24","44","52","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-04-25","46","59","39",
